slice,sid_metric,target_metric,n,n_unique_sid,n_unique_target,spearman_rho,spearman_p,pearson_r,pearson_p,kendall_tau,kendall_p,abs_spearman
raw_all_rows,entropy_l2,Recall@10,11,6,11,0.7862588376806121,0.004106094451397136,0.6013411504229544,0.050351307166819584,0.6102160571171791,0.011412036386001648,0.7862588376806121
raw_all_rows,entropy_l0,Recall@10,11,6,11,0.7310827788960076,0.010581512143005308,0.9422682756897282,1.4371030734307343e-05,0.5339390499775316,0.026856695507524404,0.7310827788960076
raw_all_rows,entropy_l1,Recall@10,11,6,11,0.6575147005165352,0.02790025029791146,0.9404476306081965,1.6482033290123004e-05,0.5339390499775316,0.026856695507524404,0.6575147005165352
raw_all_rows,unique_l0,Recall@10,11,3,11,0.6092717958449424,0.04661263637843017,0.9423344344014073,1.429845405832462e-05,0.5288858853479451,0.044065400736826854,0.6092717958449424
raw_all_rows,unique_l1,Recall@10,11,3,11,0.6092717958449424,0.04661263637843017,0.9350541135456338,2.4155382918898102e-05,0.5288858853479451,0.044065400736826854,0.6092717958449424
raw_all_rows,unique_l2,Recall@10,11,3,11,0.6092717958449424,0.04661263637843017,0.8511028459583175,0.0008915580361937422,0.5288858853479451,0.044065400736826854,0.6092717958449424
raw_all_rows,entropy_l3,Recall@10,11,6,11,0.6023386417319309,0.04987013500020776,0.5733295454984477,0.06519488385260157,0.4576620428378843,0.057779571123597245,0.6023386417319309
raw_all_rows,gamma,Recall@10,11,2,11,0.5,0.11730680301423817,0.9322092200539106,2.9173289913128565e-05,0.42640143271122083,0.11384629800665805,0.5
raw_all_rows,pas_behavioral,Recall@10,11,6,11,0.473594504567854,0.14116693648810405,0.8372869772946948,0.0013014959517517603,0.3813850356982369,0.11384629800665805,0.473594504567854
raw_all_rows,pas_emb,Recall@10,11,6,11,0.32645834780890903,0.3271716720444547,0.9354554149632539,2.3504790305223056e-05,0.22883102141894215,0.34278171114791145,0.32645834780890903
raw_all_rows,max_dupe,Recall@10,11,6,11,-0.3080663282140409,0.35670905151954374,-0.9219576743802629,5.415650489581761e-05,-0.22883102141894215,0.34278171114791145,0.3080663282140409
raw_all_rows,n_layers,Recall@10,11,1,11,,,,,,,
raw_all_rows,codebook_size,Recall@10,11,1,11,,,,,,,
raw_all_rows,embed_dim,Recall@10,11,1,11,,,,,,,
raw_all_rows,beta,Recall@10,11,1,11,,,,,,,
raw_all_rows,ema_decay,Recall@10,11,1,11,,,,,,,
raw_all_rows,temperature,Recall@10,11,1,11,,,,,,,
raw_all_rows,margin,Recall@10,1,1,1,,,,,,,
raw_all_rows,unique_l3,Recall@10,11,1,11,,,,,,,
raw_all_rows,entropy_l0,Recall@20,11,6,10,0.9631745501074698,1.9589465186359942e-06,0.9712079536321387,6.548473921851441e-07,0.9045154217304135,0.0001943285747326813,0.9631745501074698
raw_all_rows,entropy_min,Recall@20,11,6,10,0.8894386993815391,0.00024741235921385053,0.9751722433121788,3.38160150349892e-07,0.7890453678924886,0.00115168902520429,0.8894386993815391
raw_all_rows,unique_l0,Recall@20,11,3,10,0.7851358838853205,0.004196732532384623,0.9731250839698827,4.815932417118735e-07,0.693888666488711,0.008695439959574178,0.7851358838853205
raw_all_rows,unique_l1,Recall@20,11,3,10,0.7851358838853205,0.004196732532384623,0.9640151624087147,1.7677636055183315e-06,0.693888666488711,0.008695439959574178,0.7851358838853205
raw_all_rows,unique_l2,Recall@20,11,3,10,0.7851358838853205,0.004196732532384623,0.8935755615839195,0.00020968823396968458,0.693888666488711,0.008695439959574178,0.7851358838853205
raw_all_rows,entropy_mean,Recall@20,11,6,10,0.7696179419519016,0.005606318200711969,0.9843836279164502,4.253887319000045e-08,0.6350852961085883,0.008888259164798344,0.7696179419519016
raw_all_rows,unique_total_base,Recall@20,11,6,10,0.7696179419519016,0.005606318200711969,0.9768834258788871,2.4582897675920507e-07,0.6350852961085883,0.008888259164798344,0.7696179419519016
raw_all_rows,n_collisions,Recall@20,11,6,10,-0.7696179419519016,0.005606318200711969,-0.9768834258788872,2.4582897675920507e-07,-0.6350852961085883,0.008888259164798344,0.7696179419519016
raw_all_rows,cfr,Recall@20,11,6,10,0.7696179419519016,0.005606318200711969,0.9768834258788872,2.4582897675920507e-07,0.6350852961085883,0.008888259164798344,0.7696179419519016
raw_all_rows,cur_total,Recall@20,11,6,10,0.7696179419519016,0.005606318200711969,0.9768834258788871,2.4582897675920507e-07,0.6350852961085883,0.008888259164798344,0.7696179419519016
raw_all_rows,zipf_alpha_full,Recall@20,11,6,10,-0.7696179419519016,0.005606318200711969,-0.9804057804857008,1.1742518188716933e-07,-0.6350852961085883,0.008888259164798344,0.7696179419519016
raw_all_rows,entropy_l2,Recall@20,11,6,10,0.7419669979296777,0.008939210032941078,0.5798234630631179,0.0615198973077656,0.5581052602166382,0.021494016117075035,0.7419669979296777
raw_all_rows,max_dupe,Recall@20,11,6,10,-0.723533035248195,0.01184239012546669,-0.9784412972854899,1.7999321904066533e-07,-0.5965952781626133,0.013980758261535968,0.723533035248195
raw_all_rows,entropy_l1,Recall@20,11,6,10,0.6129292591592989,0.04495470190973441,0.9658283821774133,1.4045061449769383e-06,0.48112522432468807,0.04747225514291817,0.6129292591592989
raw_all_rows,entropy_l3,Recall@20,11,6,10,0.585278315137075,0.05854358664119084,0.554682930095179,0.07656392280348338,0.404145188432738,0.09592623708636608,0.585278315137075
raw_all_rows,gamma,Recall@20,11,2,10,0.5011402523360258,0.11633945886179559,0.9605919891643688,2.647631329356379e-06,0.4303314829119352,0.11302436851255683,0.5011402523360258
raw_all_rows,pas_behavioral,Recall@20,11,6,10,0.3640707629592828,0.2710222959456772,0.839029363202009,0.0012432402854841294,0.2501851166488378,0.30269444491762354,0.3640707629592828
raw_all_rows,pas_emb,Recall@20,11,6,10,0.1797311361444561,0.5969408484790004,0.9574699064113703,3.714404142339422e-06,0.1732050807568877,0.4755101422480551,0.1797311361444561
raw_all_rows,n_layers,Recall@20,11,1,10,,,,,,,
raw_all_rows,codebook_size,Recall@20,11,1,10,,,,,,,
raw_all_rows,embed_dim,Recall@20,11,1,10,,,,,,,
raw_all_rows,beta,Recall@20,11,1,10,,,,,,,
raw_all_rows,ema_decay,Recall@20,11,1,10,,,,,,,
raw_all_rows,temperature,Recall@20,11,1,10,,,,,,,
raw_all_rows,margin,Recall@20,1,1,1,,,,,,,
raw_all_rows,unique_l3,Recall@20,11,1,10,,,,,,,
raw_all_rows,entropy_mean,Recall@5,11,6,11,0.8782189356549526,0.0003758584622186004,0.9445186382113901,1.2056300898413298e-05,0.7246315678266502,0.0026631192591385537,0.8782189356549526
raw_all_rows,unique_total_base,Recall@5,11,6,11,0.8782189356549526,0.0003758584622186004,0.9370064148144777,2.1115853818577984e-05,0.7246315678266502,0.0026631192591385537,0.8782189356549526
raw_all_rows,n_collisions,Recall@5,11,6,11,-0.8782189356549526,0.0003758584622186004,-0.9370064148144776,2.1115853818577984e-05,-0.7246315678266502,0.0026631192591385537,0.8782189356549526
raw_all_rows,cfr,Recall@5,11,6,11,0.8782189356549526,0.0003758584622186004,0.9370064148144781,2.1115853818577374e-05,0.7246315678266502,0.0026631192591385537,0.8782189356549526
raw_all_rows,cur_total,Recall@5,11,6,11,0.8782189356549526,0.0003758584622186004,0.937006414814478,2.1115853818577374e-05,0.7246315678266502,0.0026631192591385537,0.8782189356549526
raw_all_rows,zipf_alpha_full,Recall@5,11,6,11,-0.8782189356549526,0.0003758584622186004,-0.9430717639711217,1.3508522884750909e-05,-0.7246315678266502,0.0026631192591385537,0.8782189356549526
raw_all_rows,entropy_l2,Recall@5,11,6,11,0.8230428768703484,0.0018577866591421837,0.591563591025077,0.055237417762634196,0.6483545606870027,0.007189517250165056,0.8230428768703484
raw_all_rows,entropy_min,Recall@5,11,6,11,0.7494747984908758,0.007920340419242469,0.9339170052248021,2.607416638292771e-05,0.5720775535473553,0.017706065807366615,0.7494747984908758
raw_all_rows,entropy_l1,Recall@5,11,6,11,0.6942987397062714,0.01776321740912612,0.9200868718800088,6.008245997089747e-05,0.5720775535473553,0.017706065807366615,0.6942987397062714
raw_all_rows,entropy_l0,Recall@5,11,6,11,0.6575147005165352,0.02790025029791146,0.9280350239388615,3.7940043601921626e-05,0.41952353926806063,0.081990321000383,0.6575147005165352
